object_id,x,y
C7-T1_central_anterior_plate_1,0.495,0.806
C7-T1_central_anterior_plate_1,0.505,0.806
C7-T1_central_anterior_plate_1,0.506,0.806
C7-T1_central_anterior_plate_1,0.506,0.805
C7-T1_central_anterior_plate_1,0.506,0.78
C7-T1_central_anterior_plate_1,0.506,0.779
C7-T1_central_anterior_plate_1,0.505,0.779
C7-T1_central_anterior_plate_1,0.495,0.779
C7-T1_central_anterior_plate_1,0.494,0.779
C7-T1_central_anterior_plate_1,0.494,0.78
C7-T1_central_diskectomy_only_1,0.482,0.795
C7-T1_central_diskectomy_only_1,0.482,0.796
C7-T1_central_diskectomy_only_1,0.482,0.797
C7-T1_central_diskectomy_only_1,0.483,0.797
C7-T1_central_diskectomy_only_1,0.483,0.798
C7-T1_central_diskectomy_only_1,0.484,0.798
C7-T1_central_diskectomy_only_1,0.485,0.798
C7-T1_central_diskectomy_only_1,0.515,0.798
C7-T1_central_diskectomy_only_1,0.516,0.798
C7-T1_central_diskectomy_only_1,0.517,0.798
C7-T1_central_diskectomy_only_1,0.517,0.797
C7-T1_central_diskectomy_only_1,0.518,0.797
C7-T1_central_diskectomy_only_1,0.518,0.796
C7-T1_central_diskectomy_only_1,0.518,0.795
C7-T1_central_diskectomy_only_1,0.518,0.79
C7-T1_central_diskectomy_only_1,0.518,0.789
C7-T1_central_diskectomy_only_1,0.518,0.788
C7-T1_central_diskectomy_only_1,0.517,0.788
C7-T1_central_diskectomy_only_1,0.517,0.787
C7-T1_central_diskectomy_only_1,0.516,0.787
C7-T1_central_diskectomy_only_1,0.515,0.787
C7-T1_central_diskectomy_only_1,0.485,0.787
C7-T1_central_diskectomy_only_1,0.484,0.787
C7-T1_central_diskectomy_only_1,0.483,0.787
C7-T1_central_diskectomy_only_1,0.483,0.788
C7-T1_central_diskectomy_only_1,0.482,0.788
C7-T1_central_diskectomy_only_1,0.482,0.789
C7-T1_central_diskectomy_only_1,0.482,0.79
C7-T1_central_diskectomy_only_1,0.482,0.795
C7_central_anterior_buttress_plate_1,0.494,0.805
C7_central_anterior_buttress_plate_1,0.494,0.825
C7_central_anterior_buttress_plate_1,0.494,0.826
C7_central_anterior_buttress_plate_1,0.495,0.826
C7_central_anterior_buttress_plate_1,0.505,0.826
C7_central_anterior_buttress_plate_1,0.506,0.826
C7_central_anterior_buttress_plate_1,0.506,0.825
C7_central_anterior_buttress_plate_1,0.506,0.805
C7_central_anterior_buttress_plate_1,0.506,0.804
C7_central_anterior_buttress_plate_1,0.505,0.804
C7_central_anterior_buttress_plate_1,0.505,0.803
C7_central_anterior_buttress_plate_1,0.495,0.803
C7_central_anterior_buttress_plate_1,0.495,0.804
C7_central_anterior_buttress_plate_1,0.494,0.804
C7_central_anterior_buttress_plate_1,0.494,0.805
C7_central_anterior_buttress_plate_2,0.494,0.785
C7_central_anterior_buttress_plate_2,0.494,0.805
C7_central_anterior_buttress_plate_2,0.494,0.806
C7_central_anterior_buttress_plate_2,0.495,0.806
C7_central_anterior_buttress_plate_2,0.505,0.806
C7_central_anterior_buttress_plate_2,0.506,0.806
C7_central_anterior_buttress_plate_2,0.506,0.805
C7_central_anterior_buttress_plate_2,0.506,0.785
C7_central_anterior_buttress_plate_2,0.506,0.784
C7_central_anterior_buttress_plate_2,0.505,0.784
C7_central_anterior_buttress_plate_2,0.495,0.784
C7_central_anterior_buttress_plate_2,0.494,0.784
C7_central_anterior_buttress_plate_2,0.494,0.785
C7_central_screw_washer_1,0.51,0.815
C7_central_screw_washer_1,0.51,0.814
C7_central_screw_washer_1,0.51,0.813
C7_central_screw_washer_1,0.51,0.812
C7_central_screw_washer_1,0.509,0.811
C7_central_screw_washer_1,0.509,0.81
C7_central_screw_washer_1,0.508,0.81
C7_central_screw_washer_1,0.508,0.809
C7_central_screw_washer_1,0.507,0.808
C7_central_screw_washer_1,0.506,0.807
C7_central_screw_washer_1,0.505,0.807
C7_central_screw_washer_1,0.505,0.806
C7_central_screw_washer_1,0.504,0.806
C7_central_screw_washer_1,0.503,0.805
C7_central_screw_washer_1,0.502,0.805
C7_central_screw_washer_1,0.501,0.805
C7_central_screw_washer_1,0.5,0.805
C7_central_screw_washer_1,0.499,0.805
C7_central_screw_washer_1,0.498,0.805
C7_central_screw_washer_1,0.497,0.805
C7_central_screw_washer_1,0.496,0.806
C7_central_screw_washer_1,0.495,0.806
C7_central_screw_washer_1,0.495,0.807
C7_central_screw_washer_1,0.494,0.807
C7_central_screw_washer_1,0.493,0.808
C7_central_screw_washer_1,0.492,0.809
C7_central_screw_washer_1,0.492,0.81
C7_central_screw_washer_1,0.491,0.81
C7_central_screw_washer_1,0.491,0.811
C7_central_screw_washer_1,0.49,0.812
C7_central_screw_washer_1,0.49,0.813
C7_central_screw_washer_1,0.49,0.814
C7_central_screw_washer_1,0.49,0.815
C7_central_screw_washer_1,0.49,0.816
C7_central_screw_washer_1,0.49,0.817
C7_central_screw_washer_1,0.49,0.818
C7_central_screw_washer_1,0.491,0.819
C7_central_screw_washer_1,0.491,0.82
C7_central_screw_washer_1,0.492,0.82
C7_central_screw_washer_1,0.492,0.821
C7_central_screw_washer_1,0.493,0.822
C7_central_screw_washer_1,0.494,0.823
C7_central_screw_washer_1,0.495,0.823
C7_central_screw_washer_1,0.495,0.824
C7_central_screw_washer_1,0.496,0.824
C7_central_screw_washer_1,0.497,0.825
C7_central_screw_washer_1,0.498,0.825
C7_central_screw_washer_1,0.499,0.825
C7_central_screw_washer_1,0.5,0.825
C7_central_screw_washer_1,0.501,0.825
C7_central_screw_washer_1,0.502,0.825
C7_central_screw_washer_1,0.503,0.825
C7_central_screw_washer_1,0.504,0.824
C7_central_screw_washer_1,0.505,0.824
C7_central_screw_washer_1,0.505,0.823
C7_central_screw_washer_1,0.506,0.823
C7_central_screw_washer_1,0.507,0.822
C7_central_screw_washer_1,0.508,0.821
C7_central_screw_washer_1,0.508,0.82
C7_central_screw_washer_1,0.509,0.82
C7_central_screw_washer_1,0.509,0.819
C7_central_screw_washer_1,0.51,0.818
C7_central_screw_washer_1,0.51,0.817
C7_central_screw_washer_1,0.51,0.816
C7_central_screw_washer_1,0.51,0.815
C7_central_screw_washer_2,0.51,0.795
C7_central_screw_washer_2,0.51,0.794
C7_central_screw_washer_2,0.51,0.793
C7_central_screw_washer_2,0.51,0.792
C7_central_screw_washer_2,0.509,0.791
C7_central_screw_washer_2,0.509,0.79
C7_central_screw_washer_2,0.508,0.79
C7_central_screw_washer_2,0.508,0.789
C7_central_screw_washer_2,0.507,0.788
C7_central_screw_washer_2,0.506,0.787
C7_central_screw_washer_2,0.505,0.787
C7_central_screw_washer_2,0.505,0.786
C7_central_screw_washer_2,0.504,0.786
C7_central_screw_washer_2,0.503,0.785
C7_central_screw_washer_2,0.502,0.785
C7_central_screw_washer_2,0.501,0.785
C7_central_screw_washer_2,0.5,0.785
C7_central_screw_washer_2,0.499,0.785
C7_central_screw_washer_2,0.498,0.785
C7_central_screw_washer_2,0.497,0.785
C7_central_screw_washer_2,0.496,0.786
C7_central_screw_washer_2,0.495,0.786
C7_central_screw_washer_2,0.495,0.787
C7_central_screw_washer_2,0.494,0.787
C7_central_screw_washer_2,0.493,0.788
C7_central_screw_washer_2,0.492,0.789
C7_central_screw_washer_2,0.492,0.79
C7_central_screw_washer_2,0.491,0.79
C7_central_screw_washer_2,0.491,0.791
C7_central_screw_washer_2,0.49,0.792
C7_central_screw_washer_2,0.49,0.793
C7_central_screw_washer_2,0.49,0.794
C7_central_screw_washer_2,0.49,0.795
C7_central_screw_washer_2,0.49,0.796
C7_central_screw_washer_2,0.49,0.797
C7_central_screw_washer_2,0.49,0.798
C7_central_screw_washer_2,0.491,0.799
C7_central_screw_washer_2,0.491,0.8
C7_central_screw_washer_2,0.492,0.8
C7_central_screw_washer_2,0.492,0.801
C7_central_screw_washer_2,0.493,0.802
C7_central_screw_washer_2,0.494,0.803
C7_central_screw_washer_2,0.495,0.803
C7_central_screw_washer_2,0.495,0.804
C7_central_screw_washer_2,0.496,0.804
C7_central_screw_washer_2,0.497,0.805
C7_central_screw_washer_2,0.498,0.805
C7_central_screw_washer_2,0.499,0.805
C7_central_screw_washer_2,0.5,0.805
C7_central_screw_washer_2,0.501,0.805
C7_central_screw_washer_2,0.502,0.805
C7_central_screw_washer_2,0.503,0.805
C7_central_screw_washer_2,0.504,0.804
C7_central_screw_washer_2,0.505,0.804
C7_central_screw_washer_2,0.505,0.803
C7_central_screw_washer_2,0.506,0.803
C7_central_screw_washer_2,0.507,0.802
C7_central_screw_washer_2,0.508,0.801
C7_central_screw_washer_2,0.508,0.8
C7_central_screw_washer_2,0.509,0.8
C7_central_screw_washer_2,0.509,0.799
C7_central_screw_washer_2,0.51,0.798
C7_central_screw_washer_2,0.51,0.797
C7_central_screw_washer_2,0.51,0.796
C7_central_screw_washer_2,0.51,0.795
L1-L2_central_anterior_interbody_implant_1,0.481,0.367
L1-L2_central_anterior_interbody_implant_1,0.481,0.368
L1-L2_central_anterior_interbody_implant_1,0.481,0.369
L1-L2_central_anterior_interbody_implant_1,0.482,0.369
L1-L2_central_anterior_interbody_implant_1,0.482,0.37
L1-L2_central_anterior_interbody_implant_1,0.483,0.37
L1-L2_central_anterior_interbody_implant_1,0.484,0.37
L1-L2_central_anterior_interbody_implant_1,0.516,0.37
L1-L2_central_anterior_interbody_implant_1,0.517,0.37
L1-L2_central_anterior_interbody_implant_1,0.518,0.37
L1-L2_central_anterior_interbody_implant_1,0.518,0.369
L1-L2_central_anterior_interbody_implant_1,0.519,0.369
L1-L2_central_anterior_interbody_implant_1,0.519,0.368
L1-L2_central_anterior_interbody_implant_1,0.519,0.367
L1-L2_central_anterior_interbody_implant_1,0.519,0.357
L1-L2_central_anterior_interbody_implant_1,0.519,0.356
L1-L2_central_anterior_interbody_implant_1,0.519,0.355
L1-L2_central_anterior_interbody_implant_1,0.518,0.355
L1-L2_central_anterior_interbody_implant_1,0.518,0.354
L1-L2_central_anterior_interbody_implant_1,0.517,0.354
L1-L2_central_anterior_interbody_implant_1,0.516,0.354
L1-L2_central_anterior_interbody_implant_1,0.484,0.354
L1-L2_central_anterior_interbody_implant_1,0.483,0.354
L1-L2_central_anterior_interbody_implant_1,0.482,0.354
L1-L2_central_anterior_interbody_implant_1,0.482,0.355
L1-L2_central_anterior_interbody_implant_1,0.481,0.355
L1-L2_central_anterior_interbody_implant_1,0.481,0.356
L1-L2_central_anterior_interbody_implant_1,0.481,0.357
L1-L2_central_anterior_interbody_implant_1,0.481,0.367
L1-L2_central_anterior_plate_1,0.492,0.337
L1-L2_central_anterior_plate_1,0.492,0.386
L1-L2_central_anterior_plate_1,0.492,0.387
L1-L2_central_anterior_plate_1,0.492,0.388
L1-L2_central_anterior_plate_1,0.493,0.388
L1-L2_central_anterior_plate_1,0.507,0.388
L1-L2_central_anterior_plate_1,0.508,0.388
L1-L2_central_anterior_plate_1,0.508,0.387
L1-L2_central_anterior_plate_1,0.508,0.386
L1-L2_central_anterior_plate_1,0.508,0.337
L1-L2_central_anterior_plate_1,0.508,0.336
L1-L2_central_anterior_plate_1,0.507,0.336
L1-L2_central_anterior_plate_1,0.493,0.336
L1-L2_central_anterior_plate_1,0.492,0.336
L1-L2_central_anterior_plate_1,0.492,0.337
L1-L2_central_diskectomy_only_1,0.475,0.367
L1-L2_central_diskectomy_only_1,0.475,0.368
L1-L2_central_diskectomy_only_1,0.475,0.369
L1-L2_central_diskectomy_only_1,0.476,0.369
L1-L2_central_diskectomy_only_1,0.476,0.37
L1-L2_central_diskectomy_only_1,0.477,0.37
L1-L2_central_diskectomy_only_1,0.478,0.37
L1-L2_central_diskectomy_only_1,0.522,0.37
L1-L2_central_diskectomy_only_1,0.523,0.37
L1-L2_central_diskectomy_only_1,0.524,0.37
L1-L2_central_diskectomy_only_1,0.524,0.369
L1-L2_central_diskectomy_only_1,0.525,0.369
L1-L2_central_diskectomy_only_1,0.525,0.368
L1-L2_central_diskectomy_only_1,0.525,0.367
L1-L2_central_diskectomy_only_1,0.525,0.357
L1-L2_central_diskectomy_only_1,0.525,0.356
L1-L2_central_diskectomy_only_1,0.525,0.355
L1-L2_central_diskectomy_only_1,0.524,0.355
L1-L2_central_diskectomy_only_1,0.524,0.354
L1-L2_central_diskectomy_only_1,0.523,0.354
L1-L2_central_diskectomy_only_1,0.522,0.354
L1-L2_central_diskectomy_only_1,0.478,0.354
L1-L2_central_diskectomy_only_1,0.477,0.354
L1-L2_central_diskectomy_only_1,0.476,0.354
L1-L2_central_diskectomy_only_1,0.476,0.355
L1-L2_central_diskectomy_only_1,0.475,0.355
L1-L2_central_diskectomy_only_1,0.475,0.356
L1-L2_central_diskectomy_only_1,0.475,0.357
L1-L2_central_diskectomy_only_1,0.475,0.367
L1_central_anterior_buttress_plate_1,0.492,0.386
L1_central_anterior_buttress_plate_1,0.492,0.416
L1_central_anterior_buttress_plate_1,0.492,0.417
L1_central_anterior_buttress_plate_1,0.493,0.417
L1_central_anterior_buttress_plate_1,0.493,0.418
L1_central_anterior_buttress_plate_1,0.507,0.418
L1_central_anterior_buttress_plate_1,0.507,0.417
L1_central_anterior_buttress_plate_1,0.508,0.417
L1_central_anterior_buttress_plate_1,0.508,0.416
L1_central_anterior_buttress_plate_1,0.508,0.386
L1_central_anterior_buttress_plate_1,0.508,0.385
L1_central_anterior_buttress_plate_1,0.507,0.385
L1_central_anterior_buttress_plate_1,0.493,0.385
L1_central_anterior_buttress_plate_1,0.492,0.385
L1_central_anterior_buttress_plate_1,0.492,0.386
L1_central_anterior_buttress_plate_2,0.492,0.357
L1_central_anterior_buttress_plate_2,0.492,0.386
L1_central_anterior_buttress_plate_2,0.492,0.387
L1_central_anterior_buttress_plate_2,0.492,0.388
L1_central_anterior_buttress_plate_2,0.493,0.388
L1_central_anterior_buttress_plate_2,0.507,0.388
L1_central_anterior_buttress_plate_2,0.508,0.388
L1_central_anterior_buttress_plate_2,0.508,0.387
L1_central_anterior_buttress_plate_2,0.508,0.386
L1_central_anterior_buttress_plate_2,0.508,0.357
L1_central_anterior_buttress_plate_2,0.508,0.356
L1_central_anterior_buttress_plate_2,0.507,0.356
L1_central_anterior_buttress_plate_2,0.493,0.356
L1_central_anterior_buttress_plate_2,0.492,0.356
L1_central_anterior_buttress_plate_2,0.492,0.357
L1_central_screw_washer_1,0.51,0.406
L1_central_screw_washer_1,0.51,0.405
L1_central_screw_washer_1,0.51,0.404
L1_central_screw_washer_1,0.51,0.403
L1_central_screw_washer_1,0.509,0.402
L1_central_screw_washer_1,0.509,0.401
L1_central_screw_washer_1,0.508,0.401
L1_central_screw_washer_1,0.508,0.4
L1_central_screw_washer_1,0.507,0.399
L1_central_screw_washer_1,0.506,0.398
L1_central_screw_washer_1,0.505,0.398
L1_central_screw_washer_1,0.505,0.397
L1_central_screw_washer_1,0.504,0.397
L1_central_screw_washer_1,0.503,0.396
L1_central_screw_washer_1,0.502,0.396
L1_central_screw_washer_1,0.501,0.396
L1_central_screw_washer_1,0.5,0.396
L1_central_screw_washer_1,0.499,0.396
L1_central_screw_washer_1,0.498,0.396
L1_central_screw_washer_1,0.497,0.396
L1_central_screw_washer_1,0.496,0.397
L1_central_screw_washer_1,0.495,0.397
L1_central_screw_washer_1,0.495,0.398
L1_central_screw_washer_1,0.494,0.398
L1_central_screw_washer_1,0.493,0.399
L1_central_screw_washer_1,0.492,0.4
L1_central_screw_washer_1,0.492,0.401
L1_central_screw_washer_1,0.491,0.401
L1_central_screw_washer_1,0.491,0.402
L1_central_screw_washer_1,0.49,0.403
L1_central_screw_washer_1,0.49,0.404
L1_central_screw_washer_1,0.49,0.405
L1_central_screw_washer_1,0.49,0.406
L1_central_screw_washer_1,0.49,0.407
L1_central_screw_washer_1,0.49,0.408
L1_central_screw_washer_1,0.49,0.409
L1_central_screw_washer_1,0.491,0.41
L1_central_screw_washer_1,0.491,0.411
L1_central_screw_washer_1,0.492,0.411
L1_central_screw_washer_1,0.492,0.412
L1_central_screw_washer_1,0.493,0.413
L1_central_screw_washer_1,0.494,0.414
L1_central_screw_washer_1,0.495,0.414
L1_central_screw_washer_1,0.495,0.415
L1_central_screw_washer_1,0.496,0.415
L1_central_screw_washer_1,0.497,0.416
L1_central_screw_washer_1,0.498,0.416
L1_central_screw_washer_1,0.499,0.416
L1_central_screw_washer_1,0.5,0.416
L1_central_screw_washer_1,0.501,0.416
L1_central_screw_washer_1,0.502,0.416
L1_central_screw_washer_1,0.503,0.416
L1_central_screw_washer_1,0.504,0.415
L1_central_screw_washer_1,0.505,0.415
L1_central_screw_washer_1,0.505,0.414
L1_central_screw_washer_1,0.506,0.414
L1_central_screw_washer_1,0.507,0.413
L1_central_screw_washer_1,0.508,0.412
L1_central_screw_washer_1,0.508,0.411
L1_central_screw_washer_1,0.509,0.411
L1_central_screw_washer_1,0.509,0.41
L1_central_screw_washer_1,0.51,0.409
L1_central_screw_washer_1,0.51,0.408
L1_central_screw_washer_1,0.51,0.407
L1_central_screw_washer_1,0.51,0.406
L1_central_screw_washer_2,0.51,0.367
L1_central_screw_washer_2,0.51,0.366
L1_central_screw_washer_2,0.51,0.365
L1_central_screw_washer_2,0.51,0.364
L1_central_screw_washer_2,0.509,0.363
L1_central_screw_washer_2,0.509,0.362
L1_central_screw_washer_2,0.508,0.362
L1_central_screw_washer_2,0.508,0.361
L1_central_screw_washer_2,0.507,0.36
L1_central_screw_washer_2,0.506,0.359
L1_central_screw_washer_2,0.505,0.359
L1_central_screw_washer_2,0.505,0.358
L1_central_screw_washer_2,0.504,0.358
L1_central_screw_washer_2,0.503,0.357
L1_central_screw_washer_2,0.502,0.357
L1_central_screw_washer_2,0.501,0.357
L1_central_screw_washer_2,0.5,0.357
L1_central_screw_washer_2,0.499,0.357
L1_central_screw_washer_2,0.498,0.357
L1_central_screw_washer_2,0.497,0.357
L1_central_screw_washer_2,0.496,0.358
L1_central_screw_washer_2,0.495,0.358
L1_central_screw_washer_2,0.495,0.359
L1_central_screw_washer_2,0.494,0.359
L1_central_screw_washer_2,0.493,0.36
L1_central_screw_washer_2,0.492,0.361
L1_central_screw_washer_2,0.492,0.362
L1_central_screw_washer_2,0.491,0.362
L1_central_screw_washer_2,0.491,0.363
L1_central_screw_washer_2,0.49,0.364
L1_central_screw_washer_2,0.49,0.365
L1_central_screw_washer_2,0.49,0.366
L1_central_screw_washer_2,0.49,0.367
L1_central_screw_washer_2,0.49,0.368
L1_central_screw_washer_2,0.49,0.369
L1_central_screw_washer_2,0.49,0.37
L1_central_screw_washer_2,0.491,0.371
L1_central_screw_washer_2,0.491,0.372
L1_central_screw_washer_2,0.492,0.372
L1_central_screw_washer_2,0.492,0.373
L1_central_screw_washer_2,0.493,0.374
L1_central_screw_washer_2,0.494,0.375
L1_central_screw_washer_2,0.495,0.375
L1_central_screw_washer_2,0.495,0.376
L1_central_screw_washer_2,0.496,0.376
L1_central_screw_washer_2,0.497,0.377
L1_central_screw_washer_2,0.498,0.377
L1_central_screw_washer_2,0.499,0.377
L1_central_screw_washer_2,0.5,0.377
L1_central_screw_washer_2,0.501,0.377
L1_central_screw_washer_2,0.502,0.377
L1_central_screw_washer_2,0.503,0.377
L1_central_screw_washer_2,0.504,0.376
L1_central_screw_washer_2,0.505,0.376
L1_central_screw_washer_2,0.505,0.375
L1_central_screw_washer_2,0.506,0.375
L1_central_screw_washer_2,0.507,0.374
L1_central_screw_washer_2,0.508,0.373
L1_central_screw_washer_2,0.508,0.372
L1_central_screw_washer_2,0.509,0.372
L1_central_screw_washer_2,0.509,0.371
L1_central_screw_washer_2,0.51,0.37
L1_central_screw_washer_2,0.51,0.369
L1_central_screw_washer_2,0.51,0.368
L1_central_screw_washer_2,0.51,0.367
L2-L3_central_anterior_interbody_implant_1,0.48,0.317
L2-L3_central_anterior_interbody_implant_1,0.48,0.318
L2-L3_central_anterior_interbody_implant_1,0.481,0.318
L2-L3_central_anterior_interbody_implant_1,0.481,0.319
L2-L3_central_anterior_interbody_implant_1,0.482,0.32
L2-L3_central_anterior_interbody_implant_1,0.483,0.32
L2-L3_central_anterior_interbody_implant_1,0.517,0.32
L2-L3_central_anterior_interbody_implant_1,0.518,0.32
L2-L3_central_anterior_interbody_implant_1,0.519,0.319
L2-L3_central_anterior_interbody_implant_1,0.519,0.318
L2-L3_central_anterior_interbody_implant_1,0.52,0.318
L2-L3_central_anterior_interbody_implant_1,0.52,0.317
L2-L3_central_anterior_interbody_implant_1,0.52,0.305
L2-L3_central_anterior_interbody_implant_1,0.52,0.304
L2-L3_central_anterior_interbody_implant_1,0.519,0.304
L2-L3_central_anterior_interbody_implant_1,0.519,0.303
L2-L3_central_anterior_interbody_implant_1,0.518,0.302
L2-L3_central_anterior_interbody_implant_1,0.517,0.302
L2-L3_central_anterior_interbody_implant_1,0.483,0.302
L2-L3_central_anterior_interbody_implant_1,0.482,0.302
L2-L3_central_anterior_interbody_implant_1,0.481,0.303
L2-L3_central_anterior_interbody_implant_1,0.481,0.304
L2-L3_central_anterior_interbody_implant_1,0.48,0.304
L2-L3_central_anterior_interbody_implant_1,0.48,0.305
L2-L3_central_anterior_interbody_implant_1,0.48,0.317
L2-L3_central_anterior_plate_1,0.491,0.284
L2-L3_central_anterior_plate_1,0.491,0.337
L2-L3_central_anterior_plate_1,0.491,0.338
L2-L3_central_anterior_plate_1,0.492,0.338
L2-L3_central_anterior_plate_1,0.493,0.338
L2-L3_central_anterior_plate_1,0.507,0.338
L2-L3_central_anterior_plate_1,0.508,0.338
L2-L3_central_anterior_plate_1,0.509,0.338
L2-L3_central_anterior_plate_1,0.509,0.337
L2-L3_central_anterior_plate_1,0.509,0.284
L2-L3_central_anterior_plate_1,0.509,0.283
L2-L3_central_anterior_plate_1,0.508,0.283
L2-L3_central_anterior_plate_1,0.507,0.283
L2-L3_central_anterior_plate_1,0.507,0.282
L2-L3_central_anterior_plate_1,0.493,0.282
L2-L3_central_anterior_plate_1,0.493,0.283
L2-L3_central_anterior_plate_1,0.492,0.283
L2-L3_central_anterior_plate_1,0.491,0.283
L2-L3_central_anterior_plate_1,0.491,0.284
L2-L3_central_diskectomy_only_1,0.474,0.317
L2-L3_central_diskectomy_only_1,0.474,0.318
L2-L3_central_diskectomy_only_1,0.474,0.319
L2-L3_central_diskectomy_only_1,0.475,0.319
L2-L3_central_diskectomy_only_1,0.475,0.32
L2-L3_central_diskectomy_only_1,0.476,0.32
L2-L3_central_diskectomy_only_1,0.477,0.32
L2-L3_central_diskectomy_only_1,0.523,0.32
L2-L3_central_diskectomy_only_1,0.524,0.32
L2-L3_central_diskectomy_only_1,0.525,0.32
L2-L3_central_diskectomy_only_1,0.525,0.319
L2-L3_central_diskectomy_only_1,0.526,0.319
L2-L3_central_diskectomy_only_1,0.526,0.318
L2-L3_central_diskectomy_only_1,0.526,0.317
L2-L3_central_diskectomy_only_1,0.526,0.305
L2-L3_central_diskectomy_only_1,0.526,0.304
L2-L3_central_diskectomy_only_1,0.526,0.303
L2-L3_central_diskectomy_only_1,0.525,0.303
L2-L3_central_diskectomy_only_1,0.525,0.302
L2-L3_central_diskectomy_only_1,0.524,0.302
L2-L3_central_diskectomy_only_1,0.523,0.302
L2-L3_central_diskectomy_only_1,0.477,0.302
L2-L3_central_diskectomy_only_1,0.476,0.302
L2-L3_central_diskectomy_only_1,0.475,0.302
L2-L3_central_diskectomy_only_1,0.475,0.303
L2-L3_central_diskectomy_only_1,0.474,0.303
L2-L3_central_diskectomy_only_1,0.474,0.304
L2-L3_central_diskectomy_only_1,0.474,0.305
L2-L3_central_diskectomy_only_1,0.474,0.317
L2_central_anterior_buttress_plate_1,0.491,0.337
L2_central_anterior_buttress_plate_1,0.491,0.367
L2_central_anterior_buttress_plate_1,0.491,0.368
L2_central_anterior_buttress_plate_1,0.492,0.368
L2_central_anterior_buttress_plate_1,0.493,0.368
L2_central_anterior_buttress_plate_1,0.507,0.368
L2_central_anterior_buttress_plate_1,0.508,0.368
L2_central_anterior_buttress_plate_1,0.509,0.368
L2_central_anterior_buttress_plate_1,0.509,0.367
L2_central_anterior_buttress_plate_1,0.509,0.337
L2_central_anterior_buttress_plate_1,0.509,0.336
L2_central_anterior_buttress_plate_1,0.508,0.336
L2_central_anterior_buttress_plate_1,0.507,0.336
L2_central_anterior_buttress_plate_1,0.507,0.335
L2_central_anterior_buttress_plate_1,0.493,0.335
L2_central_anterior_buttress_plate_1,0.493,0.336
L2_central_anterior_buttress_plate_1,0.492,0.336
L2_central_anterior_buttress_plate_1,0.491,0.336
L2_central_anterior_buttress_plate_1,0.491,0.337
L2_central_anterior_buttress_plate_2,0.491,0.307
L2_central_anterior_buttress_plate_2,0.491,0.337
L2_central_anterior_buttress_plate_2,0.491,0.338
L2_central_anterior_buttress_plate_2,0.492,0.338
L2_central_anterior_buttress_plate_2,0.493,0.338
L2_central_anterior_buttress_plate_2,0.507,0.338
L2_central_anterior_buttress_plate_2,0.508,0.338
L2_central_anterior_buttress_plate_2,0.509,0.338
L2_central_anterior_buttress_plate_2,0.509,0.337
L2_central_anterior_buttress_plate_2,0.509,0.307
L2_central_anterior_buttress_plate_2,0.509,0.306
L2_central_anterior_buttress_plate_2,0.508,0.306
L2_central_anterior_buttress_plate_2,0.507,0.306
L2_central_anterior_buttress_plate_2,0.493,0.306
L2_central_anterior_buttress_plate_2,0.492,0.306
L2_central_anterior_buttress_plate_2,0.491,0.306
L2_central_anterior_buttress_plate_2,0.491,0.307
L2_central_screw_washer_1,0.51,0.357
L2_central_screw_washer_1,0.51,0.356
L2_central_screw_washer_1,0.51,0.355
L2_central_screw_washer_1,0.51,0.354
L2_central_screw_washer_1,0.509,0.353
L2_central_screw_washer_1,0.509,0.352
L2_central_screw_washer_1,0.508,0.352
L2_central_screw_washer_1,0.508,0.351
L2_central_screw_washer_1,0.507,0.35
L2_central_screw_washer_1,0.506,0.349
L2_central_screw_washer_1,0.505,0.349
L2_central_screw_washer_1,0.505,0.348
L2_central_screw_washer_1,0.504,0.348
L2_central_screw_washer_1,0.503,0.347
L2_central_screw_washer_1,0.502,0.347
L2_central_screw_washer_1,0.501,0.347
L2_central_screw_washer_1,0.5,0.347
L2_central_screw_washer_1,0.499,0.347
L2_central_screw_washer_1,0.498,0.347
L2_central_screw_washer_1,0.497,0.347
L2_central_screw_washer_1,0.496,0.348
L2_central_screw_washer_1,0.495,0.348
L2_central_screw_washer_1,0.495,0.349
L2_central_screw_washer_1,0.494,0.349
L2_central_screw_washer_1,0.493,0.35
L2_central_screw_washer_1,0.492,0.351
L2_central_screw_washer_1,0.492,0.352
L2_central_screw_washer_1,0.491,0.352
L2_central_screw_washer_1,0.491,0.353
L2_central_screw_washer_1,0.49,0.354
L2_central_screw_washer_1,0.49,0.355
L2_central_screw_washer_1,0.49,0.356
L2_central_screw_washer_1,0.49,0.357
L2_central_screw_washer_1,0.49,0.358
L2_central_screw_washer_1,0.49,0.359
L2_central_screw_washer_1,0.49,0.36
L2_central_screw_washer_1,0.491,0.361
L2_central_screw_washer_1,0.491,0.362
L2_central_screw_washer_1,0.492,0.362
L2_central_screw_washer_1,0.492,0.363
L2_central_screw_washer_1,0.493,0.364
L2_central_screw_washer_1,0.494,0.365
L2_central_screw_washer_1,0.495,0.365
L2_central_screw_washer_1,0.495,0.366
L2_central_screw_washer_1,0.496,0.366
L2_central_screw_washer_1,0.497,0.367
L2_central_screw_washer_1,0.498,0.367
L2_central_screw_washer_1,0.499,0.367
L2_central_screw_washer_1,0.5,0.367
L2_central_screw_washer_1,0.501,0.367
L2_central_screw_washer_1,0.502,0.367
L2_central_screw_washer_1,0.503,0.367
L2_central_screw_washer_1,0.504,0.366
L2_central_screw_washer_1,0.505,0.366
L2_central_screw_washer_1,0.505,0.365
